file_rel,part_index,kind,speaker,jp,en
f02_040_150_20_t001.spt,1035,dialogue,探検部長：クニギク,おいおい,"Hey, hey"
f02_040_150_20_t001.spt,1037,label,,くん,kun
f02_040_150_20_t001.spt,1040,dialogue,探検部長：クニギク,どこ行くの。,Where are you going?
f02_040_150_20_t001.spt,1048,dialogue,探検部長：クニギク,え、戻るんじゃないんですか？,Huh? Aren't you going back?
f02_040_150_20_t001.spt,1053,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_040_150_20_t001.spt,1059,dialogue,探検部長：クニギク,それじゃせっかく来たイミがないでしょ。,Then what's the point of coming all this way?
f02_040_150_20_t001.spt,1062,dialogue,探検部長：クニギク,入ろうよ。,Let's go in.
f02_040_150_20_t001.spt,1070,dialogue,探検部長：クニギク,入るったって、でも彼女,She's already inside.
f02_040_150_20_t001.spt,1073,dialogue,探検部長：クニギク,女子寮に入っちゃったみたいですけど。,But it's a girls' dorms.
f02_040_150_20_t001.spt,1078,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_040_150_20_t001.spt,1084,dialogue,探検部長：クニギク,だからそれを追おうって話だよ。,So the plan is to go after her.
f02_040_150_20_t001.spt,1092,dialogue,探検部長：クニギク,え。,Huh?
f02_040_150_20_t001.spt,1097,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_040_150_20_t001.spt,1103,dialogue,探検部長：クニギク,大丈夫だいじょうぶ。,"It's okay. As long as they don't find us,"
f02_040_150_20_t001.spt,1111,dialogue,探検部長：クニギク,見つからなければ、どうということはない。,"there's nothing to worry about."
f02_040_150_20_t001.spt,1119,dialogue,探検部長：クニギク,ほ…,R-...
f02_040_150_20_t001.spt,1127,dialogue,探検部長：クニギク,ホントに？,Really?
f02_050_150_00_t001.spt,1001,dialogue,,女子寮…　これか！,The girls' dorms...this is it!
f02_050_150_00_t002.spt,1039,dialogue,探検部長：クニギク,部長オレ…,President...this is my
f02_050_150_00_t002.spt,1042,dialogue,探検部長：クニギク,初めて見たんですよ女子寮なんて。,first time seeing a girls' dorms.
f02_050_150_00_t002.spt,1047,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_050_150_00_t002.spt,1053,dialogue,探検部長：クニギク,そうかい。,I see.
f02_050_150_00_t002.spt,1068,dialogue,探検部長：クニギク,ええ！,What?!
f02_050_150_00_t002.spt,1076,dialogue,探検部長：クニギク,そもそも寮なんて丸きり,I had absolutely no experience with dorms
f02_050_150_00_t002.spt,1079,dialogue,探検部長：クニギク,縁なかったですから、ここ来るまで。,before coming here. And a girls' dorms? 
f02_050_150_00_t002.spt,1087,dialogue,探検部長：クニギク,ましてや女子寮なんて…,That's completely out of the question...
f02_060_152_00_t001.spt,1035,dialogue,,…あ。,...Ah.
f02_060_152_00_t001.spt,1043,label,,ブライトネス,Brightness
f02_060_152_00_t001.spt,1049,dialogue,ブライトネス,ム…！,Hmmm...!
f02_060_152_00_t001.spt,1052,dialogue,ブライトネス,オトコノコは入ってきちゃダメです！,Boys aren't allowed in here!
f02_060_152_00_t002.spt,1024,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_060_152_00_t002.spt,1035,dialogue,探検部長：クニギク,どうやら、あそこがアオイさんの,"Looks like that's Aoi's"
f02_060_152_00_t002.spt,1038,dialogue,探検部長：クニギク,お部屋みたいだね。,"room up ahead."
f02_070_152_00_t001.spt,1037,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_152_00_t001.spt,1043,dialogue,探検部長：クニギク,どう？,Hear anything?
f02_070_152_00_t001.spt,1051,dialogue,探検部長：クニギク,話し声が聞こえます。,I can hear voices.
f02_070_152_00_t001.spt,1056,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_152_00_t001.spt,1062,dialogue,探検部長：クニギク,なんて？,What?
f02_070_152_00_t001.spt,1070,dialogue,探検部長：クニギク,小さくて、よく…,"It's too low, I can't quite..."
f02_070_152_00_t001.spt,1075,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_152_00_t001.spt,1081,dialogue,探検部長：クニギク,少なくとも、ひとりじゃないってことだね。,At least that means she's not alone.
f02_070_152_00_t001.spt,1084,dialogue,探検部長：クニギク,まあ、通話の可能性もあるけども。,"She could be on a call, though."
f02_070_152_00_t001.spt,1095,dialogue,探検部長：クニギク,どうします？,What should we do?
f02_070_152_00_t001.spt,1100,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_152_00_t001.spt,1106,dialogue,探検部長：クニギク,そうだね。,Yeah, waiting too long
f02_070_152_00_t001.spt,1109,dialogue,探検部長：クニギク,へたに考える時間を与えると面倒だから――,will only cause more trouble―
f02_070_152_00_t001.spt,1117,dialogue,探検部長：クニギク,入っちゃおう。,Let's just go in.
f02_070_152_00_t002.spt,1004,dialogue,,あっ、ちょっ、,"Oh, w-wait"
f02_070_153_10_t001.spt,1040,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_10_t001.spt,1051,dialogue,探検部長：クニギク,やあ、急にごめん。,"Hey, sorry for suddenly bursting in."
f02_070_153_10_t001.spt,1054,dialogue,探検部長：クニギク,怪しいものじゃないので安心して。,"Don't worry, I'm not a suspicious person."
f02_070_153_10_t001.spt,1070,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_10_t001.spt,1076,dialogue,探検部長：クニギク,ところで、そこのきみ,"By the way, you over there"
f02_070_153_10_t001.spt,1079,dialogue,探検部長：クニギク,ミオくんの相棒でしょ？,"You're Mio's partner, right?"
f02_070_153_10_t001.spt,1102,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_10_t001.spt,1111,dialogue,探検部長：クニギク,きみがいなくなって,"Mio-kun was really worried about you"
f02_070_153_10_t001.spt,1114,dialogue,探検部長：クニギク,ミオくん、とても心配していたよ。,when you were gone.
f02_070_153_10_t001.spt,1122,dialogue,探検部長：クニギク,昨日から一睡もしてないし,"She hasn't slept a wink since yesterday"
f02_070_153_10_t001.spt,1125,dialogue,探検部長：クニギク,食事もノドを通らないみたいで,and can't seem to keep any food down.
f02_070_153_10_t001.spt,1140,dialogue,探検部長：クニギク,このままだと、倒れてしまうんじゃないかと,"If things keep going like this,"
f02_070_153_10_t001.spt,1143,dialogue,探検部長：クニギク,ぼかぁ心配でシンパイで――,"I'm worried she'll collap―"
f02_070_153_30_t001.spt,1055,dialogue,,飛んだぞ！,She jumped!
f02_070_153_30_t001.spt,1058,dialogue,,やるなアイツ！,That was amazing!
f02_070_153_30_t001.spt,1064,dialogue,,飛んだぞ！,She just jumped!
f02_070_153_30_t001.spt,1067,dialogue,,できるなアイツ！,She's got skills!
f02_070_153_30_t001.spt,1078,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_30_t001.spt,1084,dialogue,探検部長：クニギク,止める間もなかったねえ。,"There wasn't even time to stop her."
f02_070_153_30_t001.spt,1087,dialogue,探検部長：クニギク,…さて。,...Well then.
f02_070_153_30_t001.spt,1098,dialogue,アオイ,彼女がこの部屋にいたワケを,Can you tell me
f02_070_153_30_t001.spt,1101,dialogue,アオイ,教えてくれるかな。,why she was in this room.
f02_070_153_30_t001.spt,1108,label,,アオイ,Aoi
f02_070_153_30_t001.spt,1117,dialogue,探検部長：クニギク,話せません。,I cannot say.
f02_070_153_30_t001.spt,1124,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_30_t001.spt,1133,dialogue,探検部長：クニギク,どうしても？,Really?
f02_070_153_30_t001.spt,1147,label,,アオイ,Aoi
f02_070_153_30_t001.spt,1156,dialogue,探検部長：クニギク,はい、約束ですから。,"Yes, it was a promise."
f02_070_153_30_t001.spt,1159,dialogue,探検部長：クニギク,どうしても知りたければ本人に聞いてください。,"If you really want to know, ask her yourself."
f02_070_153_30_t001.spt,1166,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_070_153_30_t001.spt,1175,dialogue,探検部長：クニギク,本人に、か。,"Straight from the source, huh?"
f02_070_153_30_t001.spt,1178,dialogue,探検部長：クニギク,わかったよ。,Got it.
f02_070_153_30_t001.spt,1189,dialogue,探検部長：クニギク,行こうか,"Shall we go? "
f02_070_153_30_t001.spt,1191,label,,くん。,-kun.
f02_080_150_10_t001.spt,1001,dialogue,,あてっ！,Ouch!
f02_080_150_10_t002.spt,1027,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_150_10_t002.spt,1038,dialogue,探検部長：クニギク,無事？,Are you okay?
f02_080_150_10_t002.spt,1049,dialogue,探検部長：クニギク,な、なんとか。,Somehow.
f02_080_150_10_t002.spt,1054,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_150_10_t002.spt,1060,dialogue,探検部長：クニギク,うん、それじゃあ――,"Okay, then―"
f02_080_150_10_t003.spt,1024,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_150_10_t003.spt,1035,dialogue,探検部長：クニギク,彼女が向かったのは、この先だね。,"She went in that direction, didn't she?"
f02_080_150_10_t003.spt,1038,dialogue,探検部長：クニギク,追ってみようか。,Shall we follow her?
f02_080_153_00_t001.spt,1027,label,,アオイ,Aoi
f02_080_153_00_t001.spt,1038,dialogue,アオイ,あっ。,Oh.
f02_080_153_00_t001.spt,1041,dialogue,アオイ,待ってください！,Wait a minute!
f02_080_153_00_t001.spt,1055,dialogue,アオイ,…はい？,...Hmm?
f02_080_153_00_t002.spt,1136,dialogue,,ここよ！,This it is!
f02_080_153_00_t002.spt,1139,dialogue,,ここに入ってったの！,This is where they went in!
f02_080_153_00_t002.spt,1144,dialogue,,え、ここアオイの部屋じゃない。,"Hmm, this isn't Aoi's room."
f02_080_153_00_t002.spt,1147,dialogue,,ホントにぃ？,Really?
f02_080_153_00_t002.spt,1152,dialogue,,ウソじゃないってば！,I'm not lying!
f02_080_153_00_t002.spt,1155,dialogue,,きっとまだ中にいるはずよ！,He must still be inside!
f02_080_153_00_t002.spt,1160,dialogue,,どうする？,What should we do?
f02_080_153_00_t002.spt,1165,dialogue,,まずは寮母さんに連絡を――,"First, we should contact the dorm mother―"
f02_080_153_00_t002.spt,1170,dialogue,,先に確かめたほうが――,We should check first―
f02_080_153_00_t002.spt,1186,label,,アオイ,Aoi
f02_080_153_00_t002.spt,1197,dialogue,アオイ,今ここから出るのは,"I think it would be best,"
f02_080_153_00_t002.spt,1200,dialogue,アオイ,やめたほうがいいと思います。,if you didn't leave here right now.
f02_080_153_00_t002.spt,1211,dialogue,アオイ,つ…,Wha...
f02_080_153_00_t002.spt,1214,dialogue,アオイ,つかまったら、どうなるんですか！？,What happens if they catch me!?
f02_080_153_00_t002.spt,1219,label,,アオイ,Aoi
f02_080_153_00_t002.spt,1228,dialogue,アオイ,さあ、前例は聞いたことがないですけど…,"Well, I've never heard of anything like"
f02_080_153_00_t002.spt,1231,dialogue,アオイ,あなたたちが初めてのケースじゃないですか？,this before...Aren't you the first case?
f02_080_153_00_t002.spt,1248,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_153_00_t002.spt,1257,dialogue,探検部長：クニギク,サイアク病院経由退学コースもあり得るねえ。,The worst case scenario is getting expelled
f02_080_153_00_t002.spt,1260,dialogue,探検部長：クニギク,はっはっは。,after being in the hospital. Hahaha.
f02_080_153_00_t002.spt,1271,dialogue,探検部長：クニギク,笑いごとじゃないです！,This is no laughing matter!
f02_080_153_00_t002.spt,1274,dialogue,探検部長：クニギク,入ったばかりで退学なんてっ,I just enrolled and I'm already dropping out?
f02_080_153_00_t002.spt,1293,dialogue,探検部長：クニギク,なあ。,Seriously.
f02_080_153_00_t002.spt,1308,dialogue,探検部長：クニギク,そんなのヤです！,No way!
f02_080_153_00_t002.spt,1311,dialogue,探検部長：クニギク,困りますよー！,That's a problem!
f02_080_153_00_t002.spt,1333,dialogue,探検部長：クニギク,なあなあ。,"Hey, hey."
f02_080_153_00_t002.spt,1343,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_153_00_t002.spt,1349,dialogue,探検部長：クニギク,どうしたんだい,"What's the matter? "
f02_080_153_00_t002.spt,1351,label,,くん。,-kun.
f02_080_153_00_t002.spt,1377,dialogue,探検部長：クニギク,なんかワチャワチャしてるけど,"There's a lot of commotion out there, but"
f02_080_153_00_t002.spt,1380,dialogue,探検部長：クニギク,そっち行かずに、こっから出たいんだろ？,"you want to get out of here, right?"
f02_080_153_00_t002.spt,1386,dialogue,探検部長：クニギク,なんかワチャワチャしてるけど,"It's looks chaotic over there, but"
f02_080_153_00_t002.spt,1389,dialogue,探検部長：クニギク,そっち行かずに、こっから出たいのだろ？,"you want to get out of here, right?"
f02_080_153_00_t002.spt,1411,dialogue,探検部長：クニギク,だったら…,Then...
f02_080_153_00_t002.spt,1417,dialogue,探検部長：クニギク,ならば…,Then...
f02_080_153_00_t003.spt,1055,dialogue,,さっきのアイツみたく,Like that Medabot earlier
f02_080_153_00_t003.spt,1058,dialogue,,ここからかっこよく飛び降りようぜ！,Let's jump out of here in style!
f02_080_153_00_t003.spt,1064,dialogue,,さっきのアイツみたく,Like that Medabot earlier
f02_080_153_00_t003.spt,1067,dialogue,,ここからかっこよく飛び降りようではないか。,Let's make a cool leap out of this place.
f02_080_153_00_t003.spt,1085,dialogue,,ええ！？,What!?
f02_080_153_00_t004.spt,1031,label,,探検部長：クニギク,Exploration Club President: Kunigiku
f02_080_153_00_t004.spt,1042,dialogue,探検部長：クニギク,ん～まあ、飛べない高さじゃないよね。,"Hmmm, it's not like it's too high to jump."
f02_080_153_00_t004.spt,1045,dialogue,探検部長：クニギク,たぶん。,Probably.
f02_080_153_00_t004.spt,1053,dialogue,探検部長：クニギク,…う。,...Ugh.
f02_080_153_00_t004.spt,1072,dialogue,探検部長：クニギク,どうした,"What's wrong? "
f02_080_153_00_t004.spt,1076,dialogue,探検部長：クニギク,こわいのか？,You scared?
